claim_text,label
"I gave notice of my bill on May 31, 2007, before the member for Etobicoke Centre gave notice of his bill, and I introduced the bill for first reading on June 13, 2007.",False
"I gave notice of my bill on May 31, 2007, before the member for Etobicoke Centre gave notice of his bill, and I introduced the bill for first reading on June 13, 2007.",False
"On the evening of June 13, 2007 in the House, I sought further confirmation from the table officer on duty on the determination of any substantive difference between my bill and the bill of the member for Etobicoke Centre , who I was now aware had given notice of and introduced a similar bill.",False
"The Minister of Labour introduced a notice of ways and means motion on December 8, 2006, and the government then worked with opposition parties to ensure that there was support to pass this legislation through the House quickly so that it could be referred to the other chamber for indepth review.",False
"The Minister of Labour introduced a notice of ways and means motion on December 8, 2006, and the government then worked with opposition parties to ensure that there was support to pass this legislation through the House quickly so that it could be referred to the other chamber for indepth review.",False
"The Minister of Labour introduced a notice of ways and means motion on December 8, 2006, and the government then worked with opposition parties to ensure that there was support to pass this legislation through the House quickly so that it could be referred to the other chamber for indepth review.",False
"The Minister of Labour introduced a notice of ways and means motion on December 8, 2006, and the government then worked with opposition parties to ensure that there was support to pass this legislation through the House quickly so that it could be referred to the other chamber for indepth review.",False
"The Minister of Labour introduced a notice of ways and means motion on December 8, 2006, and the government then worked with opposition parties to ensure that there was support to pass this legislation through the House quickly so that it could be referred to the other chamber for indepth review.",False
"The Minister of Labour introduced a notice of ways and means motion on December 8, 2006, and the government then worked with opposition parties to ensure that there was support to pass this legislation through the House quickly so that it could be referred to the other chamber for indepth review.",False
"The Minister of Labour introduced a notice of ways and means motion on December 8, 2006, and the government then worked with opposition parties to ensure that there was support to pass this legislation through the House quickly so that it could be referred to the other chamber for indepth review.",False
"The Minister of Labour introduced a notice of ways and means motion on December 8, 2006, and the government then worked with opposition parties to ensure that there was support to pass this legislation through the House quickly so that it could be referred to the other chamber for indepth review.",False
"The Minister of Labour introduced a notice of ways and means motion on December 8, 2006, and the government then worked with opposition parties to ensure that there was support to pass this legislation through the House quickly so that it could be referred to the other chamber for indepth review.",False
"The Minister of Labour introduced a notice of ways and means motion on December 8, 2006, and the government then worked with opposition parties to ensure that there was support to pass this legislation through the House quickly so that it could be referred to the other chamber for indepth review.",False
"The Minister of Labour introduced a notice of ways and means motion on December 8, 2006, and the government then worked with opposition parties to ensure that there was support to pass this legislation through the House quickly so that it could be referred to the other chamber for indepth review.",False
"Therefore on May 9, 2007, we introduced the bill that we are debating today, Bill C-55, to increase voter turnout by giving Canadians more opportunities to vote.",True
"It was those policies from across the country that were brought to bureaucrats and, thus, they came up with the bill that was introduced on December 13, 2006.",True
"The bill was effectively introduced in this chamber on October 18, 2006.",True
